 año ,mes, Sector ,Nivel / Banco, Labor, Codigo , Clase , Fase , Corte , L Mineral , L Desmonte , Ton mineral , Ton desmonte , Zn , Pb , Cu , Ag , Fe 
2023,Sep,Limpe Sur BC,-26,CH_RELL,778,CAPEX,DPV,VERTICAL,0,5,0,52,0,0,0,0,0
2023,Sep,Limpe Sur BC,-26,CH_V,778,CAPEX,DPV,VERTICAL,0,7,0,80,0,0,0,0,0
2023,Sep,Limpe Sur BC,-26,CX,714,OPEX,PH,HORIZONTAL,7,8,3,179,0.41,0,0.03,0.02,0.73
2023,Sep,Limpe Sur BC,-26,CX,718,OPEX,PH,HORIZONTAL,0,10,0,154,0.02,0,0,0,0.06
2023,Sep,Limpe Sur BC,-26,CX,730,OPEX,PH,HORIZONTAL,5,10,1,180,0.43,0,0.02,0.01,0.41
2023,Sep,Limpe Sur BC,-26,CX,746,OPEX,PH,HORIZONTAL,2,7,1,161,0.03,0,0,0,0.05
2023,Sep,Limpe Sur BC,-26,CX,770,OPEX,PH,HORIZONTAL,0,7,0,151,0,0,0,0,0
2023,Sep,Limpe Sur BC,-31,GL,782N,OPEX,PH,HORIZONTAL,0,3,0,119,2.75,0,0.22,0.13,6.98
2023,Sep,Limpe Sur C,-33,TJ,766,OPEX,PV,VERTICAL,0,0,0,483,4.88,0,0.2,0.16,8.02
2023,Sep,Limpe Sur C,-33,TJ,770,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2023,Sep,Limpe Sur C,-33,TJ,878,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2023,Sep,Limpe Sur C,-33,TJ,882,OPEX,PV,VERTICAL,0,0,677,677,5.26,0,0.19,0.2,14.61
2023,Sep,Limpe Sur C,-33,TJ,886,OPEX,PV,VERTICAL,0,0,664,664,5.55,0,0.22,0.2,15.15
2023,Sep,Limpe Sur C,-34,TJ,822,OPEX,PV,VERTICAL,0,0,826,826,5.36,0,0.22,0.13,13.9
2023,Sep,Limpe Sur C,-34,TJ,826,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2023,Sep,Limpe Sur C,-34,TJ,834,OPEX,PV,VERTICAL,0,0,782,782,5.84,0,0.25,0.15,12.85
2023,Oct,Limpe Sur A,-29,CX,706E,OPEX,PH,HORIZONTAL,3,0,23,0,8.61,0.02,0.09,0.18,20.2
2023,Oct,Limpe Sur A,-29,CX,706W,OPEX,PH,HORIZONTAL,2,13,16,358,1.34,0.01,0.03,0.04,3.32
2023,Oct,Limpe Sur A,-29,TJ,646,OPEX,PV,VERTICAL,0,0,"4,318",0,18.76,0.02,0.57,0.54,19.36
2023,Oct,Limpe Sur A,-30,TJ,686,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2023,Oct,Limpe Sur A,-30,TJ,706,OPEX,PV,VERTICAL,0,0,"3,971",0,12.85,0.03,0.14,0.28,26.51
2023,Oct,Limpe Sur A,-31,TJ,706,OPEX,PV,VERTICAL,0,0,0,798,5.77,0.01,0.02,0.21,26.82
2023,Oct,Limpe Sur A,-31.5,CX,734,OPEX,PH,HORIZONTAL,0,4,0,133,2.59,0.02,0.01,0.12,8.31
2023,Oct,Limpe Sur A,-32,CX,734,OPEX,PH,HORIZONTAL,0,5,0,150,1.43,0,0.01,0.04,2.34
2023,Oct,Limpe Sur A,-32,TJ,730,OPEX,PV,VERTICAL,0,0,"1,884",0,11.91,0.03,0.06,0.33,24.07
2023,Oct,Limpe Sur A,-33,CX,750,OPEX,PH,HORIZONTAL,0,5,0,150,1.75,0,0.02,0.08,2.68
2023,Oct,Limpe Sur A,-33,TJ,746,OPEX,PV,VERTICAL,0,0,"1,746",0,10.96,0.04,0.13,0.59,26.17
2023,Oct,Limpe Sur A,-36,CX,766,OPEX,PH,HORIZONTAL,5,2,7,0,11.84,0.03,0.11,0.43,27.82
2023,Oct,Limpe Sur A,-36,CX,782,OPEX,PH,HORIZONTAL,0,2,0,86,3.67,0.01,0.03,0.11,6.54
2023,Oct,Limpe Sur A,-36,TJ,766,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2023,Oct,Limpe Sur A,-36,TJ,778,OPEX,PV,VERTICAL,0,0,"1,552",0,13,0.03,0.23,0.47,28.85
2023,Oct,Limpe Sur A,-37,BP,758N,CAPEX,DPH,HORIZONTAL,0,14,0,487,0,0,0,0,0
2023,Oct,Limpe Sur A,-37,BP,758S,CAPEX,DPH,HORIZONTAL,0,14,0,486,0,0,0,0,0
2023,Oct,Limpe Sur A,-37,CA,758,CAPEX,DPH,HORIZONTAL,0,8,0,271,0,0,0,0,0
2023,Oct,Limpe Sur A,-37,CX_PV,758,CAPEX,DPH,HORIZONTAL,0,29,0,988,0,0,0,0,0
2023,Oct,Limpe Sur A,-37,RP,758,CAPEX,DPH,HORIZONTAL,0,15,0,562,0,0,0,0,0
2023,Oct,Limpe Sur A,-38,RP,758,CAPEX,DPH,HORIZONTAL,0,54,0,"2,085",0,0,0,0,0
2023,Oct,Limpe Sur B,-23,TJ,718,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2023,Oct,Limpe Sur B,-23,TJ,734,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2023,Oct,Limpe Sur B,-23,TJ,750,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2023,Oct,Limpe Sur B,-25,TJ,694,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2023,Oct,Limpe Sur B,-25,TJ,714,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2023,Oct,Limpe Sur B,-25,TJ,730,OPEX,PV,VERTICAL,0,0,669,0,11.51,0.01,0.25,0.24,10.39
2023,Oct,Limpe Sur B,-25,TJ,746,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2023,Oct,Limpe Sur B,-26,TJ,714,OPEX,PV,VERTICAL,0,0,"1,818",0,9.39,0,0.72,0.55,17.93
2023,Oct,Limpe Sur B,-26,TJ,730,OPEX,PV,VERTICAL,0,0,"1,645",0,12.6,0.01,0.27,0.3,13.25
2023,Oct,Limpe Sur B,-26,TJ,746,OPEX,PV,VERTICAL,0,0,"1,632",0,9.96,0,0.21,0.24,13.18
2023,Oct,Limpe Sur B,-26,TJ,762,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2023,Oct,Limpe Sur B,-26,TJ,770,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2023,Oct,Limpe Sur BC,-22,BP,764,CAPEX,DPH,HORIZONTAL,0,19,0,630,0,0,0,0,0
2023,Oct,Limpe Sur BC,-22,CH_RELL,778,CAPEX,DPV,VERTICAL,0,18,0,205,0,0,0,0,0
2023,Oct,Limpe Sur BC,-22,CH_SERV,762,CAPEX,DPV,VERTICAL,0,17,0,192,0,0,0,0,0
2023,Oct,Limpe Sur BC,-22,CH_V,778,CAPEX,DPV,VERTICAL,0,18,0,205,0,0,0,0,0
2023,Oct,Limpe Sur BC,-22,CX,718,OPEX,PH,HORIZONTAL,2,17,0,325,0.1,0,0,0,0.1
2023,Oct,Limpe Sur BC,-22,CX,734,OPEX,PH,HORIZONTAL,0,6,0,5,1.86,0,0.03,0.05,1.98
2023,Oct,Limpe Sur BC,-22,CX,750,OPEX,PH,HORIZONTAL,0,14,0,209,0.15,0,0,0,0.23
2023,Oct,Limpe Sur BC,-22,CX,762,CAPEX,PH,HORIZONTAL,0,6,0,195,0,0,0,0,0
2023,Oct,Limpe Sur BC,-22,CX,762,OPEX,PH,HORIZONTAL,0,22,0,739,0.33,0,0.02,0.02,0.98
2023,Oct,Limpe Sur BC,-22,CX,786,CAPEX,DPH,HORIZONTAL,0,13,0,454,0,0,0,0,0
2023,Oct,Limpe Sur BC,-22,RP,730,CAPEX,DPH,HORIZONTAL,0,70,0,"2,718",0,0,0,0,0
2023,Oct,Limpe Sur BC,-23,CX,762,OPEX,PH,HORIZONTAL,0,7,0,223,0,0,0,0,0.01
2023,Oct,Limpe Sur BC,-24,CX,694,OPEX,PH,HORIZONTAL,0,18,0,616,0.29,0,0.02,0.02,0.54
2023,Oct,Limpe Sur BC,-24,CX,746,OPEX,PH,HORIZONTAL,0,10,0,11,1.98,0,0.05,0.06,3.28
2023,Oct,Limpe Sur BC,-24,CX,762,OPEX,PH,HORIZONTAL,0,19,0,319,1.57,0,0.05,0.06,3.27
2023,Oct,Limpe Sur BC,-24,CX,770,OPEX,PH,HORIZONTAL,0,10,0,321,1.25,0,0.07,0.09,4.27
2023,Oct,Limpe Sur BC,-25,CX,694,OPEX,PH,HORIZONTAL,5,12,1,242,0.12,0,0.01,0.01,0.25
2023,Oct,Limpe Sur BC,-25,CX,746,OPEX,PH,HORIZONTAL,2,8,0,97,0.96,0,0.01,0.01,0.87
2023,Oct,Limpe Sur BC,-25,CX,762,OPEX,PH,HORIZONTAL,0,2,0,54,0,0,0,0,0
2023,Oct,Limpe Sur BC,-25,CX,770,OPEX,PH,HORIZONTAL,2,5,0,82,0.65,0,0.01,0.01,0.67
2023,Oct,Limpe Sur BC,-26,CX,710,OPEX,PH,HORIZONTAL,0,10,0,257,0.04,0,0,0,0.13
2023,Oct,Limpe Sur BC,-26,CX,718,OPEX,PH,HORIZONTAL,2,2,1,13,6,0,0.14,0.14,7.43
2023,Oct,Limpe Sur BC,-26,CX,726,OPEX,PH,HORIZONTAL,2,12,1,257,0.06,0,0.01,0.01,0.11
2023,Oct,Limpe Sur BC,-26,CX,742,OPEX,PH,HORIZONTAL,0,12,0,265,0.01,0,0,0,0.03
2023,Oct,Limpe Sur BC,-26,CX,746,OPEX,PH,HORIZONTAL,5,0,14,0,7.1,0,0.08,0.1,6.82
2023,Oct,Limpe Sur BC,-26,CX,770,OPEX,PH,HORIZONTAL,2,3,1,14,5.93,0,0.11,0.13,6.6
2023,Oct,Limpe Sur C,-33,TJ,770,OPEX,PV,VERTICAL,0,0,612,612,6,0,0.47,0.15,10.52
2023,Oct,Limpe Sur C,-33,TJ,774,OPEX,PV,VERTICAL,0,0,765,765,6.65,0,0.49,0.17,13.72
2023,Oct,Limpe Sur C,-33,TJ,778,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2023,Oct,Limpe Sur C,-33,TJ,870,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2023,Oct,Limpe Sur C,-33,TJ,874,OPEX,PV,VERTICAL,0,0,731,731,6.45,0,0.23,0.2,14.76
2023,Oct,Limpe Sur C,-33,TJ,878,OPEX,PV,VERTICAL,0,0,688,688,5.47,0,0.19,0.2,14.84
2023,Oct,Limpe Sur C,-34,TJ,826,OPEX,PV,VERTICAL,0,0,821,821,5.53,0,0.2,0.13,12.35
2023,Oct,Limpe Sur C,-34,TJ,830,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2023,Nov,Limpe Sur A,-29,TJ,642,OPEX,PV,VERTICAL,0,0,"2,839",0,26.45,0.03,0.4,0.49,18.93
2023,Nov,Limpe Sur A,-29,TJ,686,OPEX,PV,VERTICAL,0,0,"1,554",0,11.73,0.02,0.2,0.17,13.83
2023,Nov,Limpe Sur A,-29,TJ,706,OPEX,PV,VERTICAL,0,0,"3,430",0,12.11,0.03,0.17,0.25,23.29
2023,Nov,Limpe Sur A,-30,TJ,686,OPEX,PV,VERTICAL,0,0,"1,664",0,9.36,0.01,0.08,0.15,13.05
2023,Nov,Limpe Sur A,-30,TJ,706,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2023,Nov,Limpe Sur A,-31,TJ,718,OPEX,PV,VERTICAL,0,0,0,796,5.93,0.02,0.06,0.2,27.74
2023,Nov,Limpe Sur A,-33,CX,750,OPEX,PH,HORIZONTAL,5,4,1,0,8.6,0.03,0.08,0.35,12.52
2023,Nov,Limpe Sur A,-33,TJ,750,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2023,Nov,Limpe Sur A,-35,CX,766,OPEX,PH,HORIZONTAL,0,10,0,163,1.12,0,0.01,0.04,1.91
2023,Nov,Limpe Sur A,-35,CX,782,OPEX,PH,HORIZONTAL,0,5,0,143,0.81,0,0.01,0.03,1.59
2023,Nov,Limpe Sur A,-35,TJ,762,OPEX,PV,VERTICAL,0,0,"1,000",0,15.18,0.04,0.15,0.56,22.29
2023,Nov,Limpe Sur A,-35,TJ,766,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2023,Nov,Limpe Sur A,-35,TJ,778,OPEX,PV,VERTICAL,0,0,930,0,13.35,0.03,0.26,0.57,24.69
2023,Nov,Limpe Sur A,-37,BP,758N,CAPEX,DPH,HORIZONTAL,0,12,0,412,0,0,0,0,0
2023,Nov,Limpe Sur A,-37,BP,758S,CAPEX,DPH,HORIZONTAL,0,6,0,204,0,0,0,0,0
2023,Nov,Limpe Sur A,-37,CH_RELL,790,CAPEX,PV,VERTICAL,0,18,0,204,0,0,0,0,0
2023,Nov,Limpe Sur A,-37,CH_SERV,730,CAPEX,PV,VERTICAL,0,17,0,189,0,0,0,0,0
2023,Nov,Limpe Sur A,-37,CH_V,802,CAPEX,PV,VERTICAL,0,18,0,204,0,0,0,0,0
2023,Nov,Limpe Sur A,-37,CX,734,CAPEX,DPH,VERTICAL,0,12,0,415,0,0,0,0,0
2023,Nov,Limpe Sur A,-37,CX,754,OPEX,PH,HORIZONTAL,0,29,0,913,0.14,0,0,0,0.43
2023,Nov,Limpe Sur A,-37,CX,770,OPEX,PH,HORIZONTAL,0,29,0,972,0.35,0,0,0.01,1.22
2023,Nov,Limpe Sur A,-37,CX,782,CAPEX,DPH,HORIZONTAL,0,7,0,243,0,0,0,0,0
2023,Nov,Limpe Sur A,-37,CX,786,OPEX,PH,HORIZONTAL,0,36,0,849,0.27,0,0,0.01,0.72
2023,Nov,Limpe Sur A,-37,CX,790,CAPEX,DPH,VERTICAL,0,5,0,157,0,0,0,0,0
2023,Nov,Limpe Sur A,-37,TJ,786,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2023,Nov,Limpe Sur A,-38,RP,758,CAPEX,DPH,HORIZONTAL,0,70,0,"2,702",0,0,0,0,0
2023,Nov,Limpe Sur B,-23,TJ,734,OPEX,PV,VERTICAL,0,0,"1,451",0,7.5,0,0.2,0.23,8.85
2023,Nov,Limpe Sur B,-23,TJ,750,OPEX,PV,VERTICAL,0,0,"1,383",0,9.12,0,0.21,0.24,10.58
2023,Nov,Limpe Sur B,-24,TJ,730,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2023,Nov,Limpe Sur B,-24,TJ,746,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2023,Nov,Limpe Sur B,-25,TJ,714,OPEX,PV,VERTICAL,0,0,"1,706",0,12.46,0,0.42,0.48,13.08
2023,Nov,Limpe Sur B,-25,TJ,730,OPEX,PV,VERTICAL,0,0,906,0,11.51,0.01,0.25,0.24,10.39
2023,Nov,Limpe Sur B,-25,TJ,746,OPEX,PV,VERTICAL,0,0,"1,594",0,10.49,0.01,0.22,0.29,15.18
2023,Nov,Limpe Sur B,-25,TJ,762,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2023,Nov,Limpe Sur B,-25,TJ,770,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2023,Nov,Limpe Sur B,-26,TJ,726,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2023,Nov,Limpe Sur B,-26,TJ,762,OPEX,PV,VERTICAL,0,0,"1,530",0,10.15,0.01,0.28,0.31,14.95
2023,Nov,Limpe Sur B,-26,TJ,770,OPEX,PV,VERTICAL,0,0,"1,292",0,9.11,0.01,0.35,0.34,14.25
2023,Nov,Limpe Sur BC,-21,CA,730,CAPEX,DPH,HORIZONTAL,0,14,0,484,0,0,0,0,0
2023,Nov,Limpe Sur BC,-21,RP,730,CAPEX,DPH,HORIZONTAL,0,46,0,"1,780",0,0,0,0,0
2023,Nov,Limpe Sur BC,-21i,BP,730N,CAPEX,DPH,HORIZONTAL,0,12,0,408,0,0,0,0,0
2023,Nov,Limpe Sur BC,-21i,BP,730S,CAPEX,DPH,HORIZONTAL,0,5,0,161,0,0,0,0,0
2023,Nov,Limpe Sur BC,-21i,CX_PV,730,CAPEX,DPH,HORIZONTAL,0,20,0,685,0,0,0,0,0
2023,Nov,Limpe Sur BC,-22,RP,730,CAPEX,DPH,HORIZONTAL,0,23,0,875,0,0,0,0,0
2023,Nov,Limpe Sur BC,-23,CX,730,OPEX,PH,HORIZONTAL,0,17,0,251,0.09,0,0,0,0.1
2023,Nov,Limpe Sur BC,-23,CX,746,OPEX,PH,HORIZONTAL,0,18,0,283,0.21,0,0,0,0.22
2023,Nov,Limpe Sur BC,-23,CX,762,OPEX,PH,HORIZONTAL,7,5,10,171,3.67,0,0.08,0.09,4.03
2023,Nov,Limpe Sur BC,-24,CX,770,OPEX,PH,HORIZONTAL,10,1,18,34,6.06,0,0.1,0.12,9.31
2023,Nov,Limpe Sur BC,-25,CX,710,OPEX,PH,HORIZONTAL,5,13,0,270,0.06,0,0,0.01,0.12
2023,Nov,Limpe Sur BC,-25,CX,726,OPEX,PH,HORIZONTAL,0,18,0,280,0.07,0,0,0,0.05
2023,Nov,Limpe Sur BC,-25,CX,742,OPEX,PH,HORIZONTAL,5,13,0,272,0.2,0,0,0,0.31
2023,Nov,Limpe Sur BC,-26,CX,726,OPEX,PH,HORIZONTAL,2,1,1,13,6.26,0,0.25,0.16,4.89
2023,Nov,Limpe Sur BC,-26,CX,742,OPEX,PH,HORIZONTAL,2,0,1,0,9.74,0.01,0.38,0.43,19.71
2023,Nov,Limpe Sur BC,-26,CX,758,OPEX,PH,HORIZONTAL,0,12,0,238,0.01,0,0,0,0.04
2023,Nov,Limpe Sur C,-33,TJ,778,OPEX,PV,VERTICAL,0,0,83,83,6.3,0,0.3,0.18,17.85
2023,Nov,Limpe Sur C,-34,TJ,830,OPEX,PV,VERTICAL,0,0,784,784,5.77,0,0.19,0.14,11.73
2023,Dic,Limpe Sur A,-29,TJ,642,OPEX,PV,VERTICAL,0,0,"3,000",0,17.36,0.02,0.74,0.55,21.69
2023,Dic,Limpe Sur A,-29,TJ,686,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2023,Dic,Limpe Sur A,-31,TJ,730,OPEX,PV,VERTICAL,0,0,"1,514",0,11.44,0.14,0.08,0.29,23.53
2023,Dic,Limpe Sur A,-31,TJ,734,OPEX,PV,VERTICAL,0,0,"1,433",0,12.93,0.16,0.07,0.28,19.59
2023,Dic,Limpe Sur A,-31,TJ,738,OPEX,PV,VERTICAL,0,0,"1,321",0,14.12,0.14,0.05,0.27,14.97
2023,Dic,Limpe Sur A,-31,TJ,746,OPEX,PV,VERTICAL,0,0,653,0,10.36,0.15,0.1,0.32,17.91
2023,Dic,Limpe Sur A,-31.5,CX,750,OPEX,PH,HORIZONTAL,0,3,0,116,5.88,0.03,0.22,0.25,12.24
2023,Dic,Limpe Sur A,-32,CX,734,OPEX,PH,HORIZONTAL,2,8,3,106,6.41,0.02,0.05,0.31,25.22
2023,Dic,Limpe Sur A,-32,CX,750,OPEX,PH,HORIZONTAL,0,5,0,159,1.34,0.01,0.01,0.06,2.68
2023,Dic,Limpe Sur A,-32,TJ,746,OPEX,PV,VERTICAL,0,0,"1,294",0,10.86,0.07,0.07,0.53,30.76
2023,Dic,Limpe Sur A,-34,CX,766,OPEX,PH,HORIZONTAL,0,2,0,81,0.07,0,0,0,0.09
2023,Dic,Limpe Sur A,-34,TJ,762,OPEX,PV,VERTICAL,0,0,"1,379",0,13.87,0.05,0.18,0.51,18.85
2023,Dic,Limpe Sur A,-34,TJ,778,OPEX,PV,VERTICAL,0,0,409,0,8.87,0.02,0.2,0.42,15.68
2023,Dic,Limpe Sur A,-35,CX,782,OPEX,PH,HORIZONTAL,2,2,1,18,2.98,0.01,0.03,0.16,5.77
2023,Dic,Limpe Sur A,-35,TJ,782,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2023,Dic,Limpe Sur A,-36,CX,782,OPEX,PH,HORIZONTAL,5,2,17,0,11.85,0.03,0.18,0.39,24.01
2023,Dic,Limpe Sur A,-36,TJ,782,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2023,Dic,Limpe Sur A,-37,CX,754,OPEX,PH,HORIZONTAL,0,5,0,3,3.06,0.01,0.04,0.07,10.39
2023,Dic,Limpe Sur A,-37,TJ,754,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2023,Dic,Limpe Sur A,-38,BP,758N,CAPEX,DPH,HORIZONTAL,0,18,0,608,0,0,0,0,0
2023,Dic,Limpe Sur A,-38,BP,758S,CAPEX,DPH,HORIZONTAL,0,18,0,607,0,0,0,0,0
2023,Dic,Limpe Sur A,-38,CA,758,CAPEX,DPH,HORIZONTAL,0,8,0,271,0,0,0,0,0
2023,Dic,Limpe Sur A,-38,CX,770,OPEX,PH,HORIZONTAL,0,4,0,121,0,0,0,0,0
2023,Dic,Limpe Sur A,-38,CX_PV,758,CAPEX,DPH,HORIZONTAL,0,32,0,"1,067",0,0,0,0,0
2023,Dic,Limpe Sur A,-38,RP,758,CAPEX,DPH,HORIZONTAL,0,18,0,689,0,0,0,0,0
2023,Dic,Limpe Sur A,-39,RP,758,CAPEX,DPH,HORIZONTAL,0,59,0,"2,262",0,0,0,0,0
2023,Dic,Limpe Sur B,-23,TJ,718,OPEX,PV,VERTICAL,0,0,"1,516",0,7.63,0,0.23,0.23,6.9
2023,Dic,Limpe Sur B,-24,TJ,714,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2023,Dic,Limpe Sur B,-24,TJ,762,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2023,Dic,Limpe Sur B,-24,TJ,770,OPEX,PV,VERTICAL,0,0,"1,737",0,7.76,0.01,0.24,0.29,16.82
2023,Dic,Limpe Sur B,-25,TJ,694,OPEX,PV,VERTICAL,0,0,"1,703",0,8.7,0,0.98,0.68,17.52
2023,Dic,Limpe Sur B,-25,TJ,762,OPEX,PV,VERTICAL,0,0,"1,766",0,8.85,0.01,0.26,0.29,17.23
2023,Dic,Limpe Sur B,-25,TJ,770,OPEX,PV,VERTICAL,0,0,"1,712",0,8.87,0.01,0.3,0.32,16.6
2023,Dic,Limpe Sur B,-26,TJ,742,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2023,Dic,Limpe Sur BC,-21,RP,730,CAPEX,DPH,HORIZONTAL,0,76,0,"2,966",0,0,0,0,0
2023,Dic,Limpe Sur BC,-21i,BP,730N,CAPEX,DPH,HORIZONTAL,0,16,0,530,0,0,0,0,0
2023,Dic,Limpe Sur BC,-21i,BP,730S,CAPEX,DPH,HORIZONTAL,0,13,0,443,0,0,0,0,0
2023,Dic,Limpe Sur BC,-21i,CX,718,OPEX,PH,HORIZONTAL,0,24,0,811,0.07,0,0,0,0.07
2023,Dic,Limpe Sur BC,-21i,CX,734,OPEX,PH,HORIZONTAL,0,24,0,813,0.25,0,0,0.01,0.15
2023,Dic,Limpe Sur BC,-21i,CX,750,OPEX,PH,HORIZONTAL,0,22,0,732,0.12,0,0.01,0.01,0.22
2023,Dic,Limpe Sur BC,-21i,CX,758,OPEX,PH,HORIZONTAL,0,22,0,735,0.28,0,0.01,0.01,0.68
2023,Dic,Limpe Sur BC,-22,CX,762,OPEX,PH,HORIZONTAL,2,6,102,205,4.32,0,0.14,0.18,7.84
2023,Dic,Limpe Sur BC,-23,CX,714,OPEX,PH,HORIZONTAL,0,17,0,241,0.14,0,0,0,0.12
2023,Dic,Limpe Sur BC,-24,CX,690,OPEX,PH,HORIZONTAL,0,25,0,834,0,0,0,0,0
2023,Dic,Limpe Sur BC,-25,CX,690,OPEX,PH,HORIZONTAL,0,14,0,471,0.04,0,0.01,0,0.11
2023,Dic,Limpe Sur BC,-25,CX,758,OPEX,PH,HORIZONTAL,2,14,0,208,0.24,0,0,0,0.25
2023,Dic,Limpe Sur BC,-26,CX,742,OPEX,PH,HORIZONTAL,2,1,1,12,5.63,0,0.1,0.12,6.73
2023,Dic,Limpe Sur C,-33,TJ,778,OPEX,PV,VERTICAL,0,0,776,776,6.3,0,0.3,0.18,17.85
2023,Dic,Limpe Sur C,-33,TJ,782,OPEX,PV,VERTICAL,0,0,903,903,6.07,0,0.23,0.19,17.51
2023,Dic,Limpe Sur C,-33,TJ,786,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2023,Dic,Limpe Sur C,-33,TJ,862,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2023,Dic,Limpe Sur C,-33,TJ,866,OPEX,PV,VERTICAL,0,0,867,0,8.72,0,0.19,0.21,15.89
2023,Dic,Limpe Sur C,-33,TJ,870,OPEX,PV,VERTICAL,0,0,811,0,7.26,0,0.25,0.2,14.79
2024,Ene,Limpe Sur A,-31,TJ,746,OPEX,PV,VERTICAL,0,0,204,0,10.36,0.15,0.1,0.32,17.91
2024,Ene,Limpe Sur A,-31,TJ,750,OPEX,PV,VERTICAL,0,0,900,0,9.67,0.09,0.18,0.4,18.5
2024,Ene,Limpe Sur A,-31,TJ,754,OPEX,PV,VERTICAL,0,0,799,0,6.9,0.02,0.21,0.36,13.37
2024,Ene,Limpe Sur A,-32,CX,750,OPEX,PH,HORIZONTAL,5,2,4,0,11.65,0.05,0.07,0.51,24.84
2024,Ene,Limpe Sur A,-32,TJ,734,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2024,Ene,Limpe Sur A,-32,TJ,750,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2024,Ene,Limpe Sur A,-33,CX,766,OPEX,PH,HORIZONTAL,0,5,0,128,0.84,0,0.01,0.03,1.13
2024,Ene,Limpe Sur A,-33,TJ,734,OPEX,PV,VERTICAL,0,0,"2,328",0,12.16,0.03,0.07,0.45,23.59
2024,Ene,Limpe Sur A,-33,TJ,762,OPEX,PV,VERTICAL,0,0,"1,392",0,14.8,0.05,0.28,0.65,23.49
2024,Ene,Limpe Sur A,-34,CX,766,OPEX,PH,HORIZONTAL,2,5,49,1,6.92,0.02,0.09,0.27,8.83
2024,Ene,Limpe Sur A,-34,CX,782,OPEX,PH,HORIZONTAL,0,2,0,81,0.05,0,0,0,0.08
2024,Ene,Limpe Sur A,-34,TJ,766,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2024,Ene,Limpe Sur A,-34,TJ,778,OPEX,PV,VERTICAL,0,0,329,0,8.87,0.02,0.2,0.42,15.68
2024,Ene,Limpe Sur A,-36,CX,754,OPEX,PH,HORIZONTAL,2,8,0,144,1.85,0,0.01,0.05,4.32
2024,Ene,Limpe Sur A,-36,CX,786,OPEX,PH,HORIZONTAL,0,7,0,215,2.23,0.01,0.02,0.09,4.66
2024,Ene,Limpe Sur A,-36,TJ,750,OPEX,PV,VERTICAL,0,0,717,0,7.34,0.02,0.05,0.25,15.47
2024,Ene,Limpe Sur A,-36,TJ,754,OPEX,PV,VERTICAL,0,0,0,0,,,,,
2024,Ene,Limpe Sur A,-36,TJ,782,OPEX,PV,VERTICAL,0,0,"1,450",0,13.4,0.03,0.22,0.45,28.73
2024,Ene,Limpe Sur A,-38,BP,758N,CAPEX,DPH,HORIZONTAL,0,9,0,302,0,0,0,0,0
2024,Ene,Limpe Sur A,-38,BP,758S,CAPEX,DPH,HORIZONTAL,0,7,0,239,0,0,0,0,0
2024,Ene,Limpe Sur A,-38,CH_RELL,790,CAPEX,PV,VERTICAL,0,15,0,163,0,0,0,0,0
2024,Ene,Limpe Sur A,-38,CH_SERV,734,CAPEX,PV,VERTICAL,0,13,0,150,0,0,0,0,0
2024,Ene,Limpe Sur A,-38,CH_V,802,CAPEX,PV,VERTICAL,0,15,0,163,0,0,0,0,0
2024,Ene,Limpe Sur A,-38,CX,734,CAPEX,DPH,VERTICAL,0,11,0,382,0,0,0,0,0
2024,Ene,Limpe Sur A,-38,CX,754,OPEX,PH,HORIZONTAL,0,26,0,896,0.15,0,0,0.01,0.51
